[run number],initial-people,average-coupling-tendency,average-commitment,average-condom-use,average-test-frequency,[step],count turtles,count turtles with [not infected?],count turtles with [known?],count turtles with [infected?] - count turtles with [known?]
2448,500,5,100,2,1,1000,500,479,21,0
2460,500,5,100,3,1.2,1000,500,479,21,0
2459,500,5,100,3,1,1000,500,479,21,0
2464,500,5,100,3,2,1000,500,479,21,0
2470,500,5,100,4,1,1000,500,479,21,0
2475,500,5,100,4,2,1000,500,479,21,0
2494,500,5,100,6,1.4,1000,500,479,21,0
2496,500,5,100,6,1.8,1000,500,479,21,0
2559,500,5,105,1,1.2,1000,500,479,21,0
2562,500,5,105,1,1.8,1000,500,479,21,0
2561,500,5,105,1,1.6,1000,500,479,21,0
2569,500,5,105,2,1,1000,500,479,21,0
2571,500,5,105,2,1.4,1000,500,479,21,0
2605,500,5,105,5,1.6,1000,500,479,21,0
2615,500,5,105,6,1.4,1000,500,479,21,0
2614,500,5,105,6,1.2,1000,500,479,21,0
2625,500,5,105,7,1.2,1000,500,479,21,0
2629,500,5,105,7,2,1000,500,479,21,0
2633,500,5,105,8,0.6,1000,500,479,21,0
2646,500,5,105,9,1,1000,500,479,21,0
2654,500,5,105,10,0.4,1000,500,479,21,0
2667,500,5,110,0,0.8,1000,500,479,21,0
2673,500,5,110,0,2,1000,500,479,21,0
2681,500,5,110,1,1.4,1000,500,479,21,0
2689,500,5,110,2,0.8,1000,500,479,21,0
2691,500,5,110,2,1.2,1000,500,479,21,0
2692,500,5,110,2,1.4,1000,500,479,21,0
2695,500,5,110,2,2,1000,500,479,21,0
2706,500,5,110,3,2,1000,500,479,21,0
2726,500,5,110,5,1.6,1000,500,479,21,0
2727,500,5,110,5,1.8,1000,500,479,21,0
2733,500,5,110,6,0.8,1000,500,479,21,0
2738,500,5,110,6,1.8,1000,500,479,21,0
2744,500,5,110,7,0.8,1000,500,479,21,0
2747,500,5,110,7,1.4,1000,500,479,21,0
2758,500,5,110,8,1.4,1000,500,479,21,0
2765,500,5,110,9,0.6,1000,500,479,21,0
2761,500,5,110,8,2,1000,500,479,21,0
2792,500,5,115,0,1.6,1000,500,479,21,0
2813,500,5,115,2,1.4,1000,500,479,21,0
2821,500,5,115,3,0.8,1000,500,479,21,0
2832,500,5,115,4,0.8,1000,500,479,21,0
2834,500,5,115,4,1.2,1000,500,479,21,0
2844,500,5,115,5,1,1000,500,479,21,0
2847,500,5,115,5,1.6,1000,500,479,21,0
2848,500,5,115,5,1.8,1000,500,479,21,0
2854,500,5,115,6,0.8,1000,500,479,21,0
2867,500,5,115,7,1.2,1000,500,479,21,0
2875,500,5,115,8,0.6,1000,500,479,21,0
2887,500,5,115,9,0.8,1000,500,479,21,0
2895,500,5,115,10,0.2,1000,500,479,21,0
2913,500,5,120,0,1.6,1000,500,479,21,0
2925,500,5,120,1,1.8,1000,500,479,21,0
2933,500,5,120,2,1.2,1000,500,479,21,0
2937,500,5,120,2,2,1000,500,479,21,0
2942,500,5,120,3,0.8,1000,500,479,21,0
2947,500,5,120,3,1.8,1000,500,479,21,0
2959,500,5,120,4,2,1000,500,479,21,0
2966,500,5,120,5,1.2,1000,500,479,21,0
2967,500,5,120,5,1.4,1000,500,479,21,0
2968,500,5,120,5,1.6,1000,500,479,21,0
2970,500,5,120,5,2,1000,500,479,21,0
2979,500,5,120,6,1.6,1000,500,479,21,0
2985,500,5,120,7,0.6,1000,500,479,21,0
2986,500,5,120,7,0.8,1000,500,479,21,0
2989,500,5,120,7,1.4,1000,500,479,21,0
2990,500,5,120,7,1.6,1000,500,479,21,0
3008,500,5,120,9,0.8,1000,500,479,21,0
3013,500,5,120,9,1.8,1000,500,479,21,0
3029,500,5,125,0,0.6,1000,500,479,21,0
3033,500,5,125,0,1.4,1000,500,479,21,0
3035,500,5,125,0,1.8,1000,500,479,21,0
3041,500,5,125,1,0.8,1000,500,479,21,0
3043,500,5,125,1,1.2,1000,500,479,21,0
3044,500,5,125,1,1.4,1000,500,479,21,0
3075,500,5,125,4,1,1000,500,479,21,0
3073,500,5,125,4,0.6,1000,500,479,21,0
3080,500,5,125,4,2,1000,500,479,21,0
3089,500,5,125,5,1.6,1000,500,479,21,0
3090,500,5,125,5,1.8,1000,500,479,21,0
3110,500,5,125,7,1.4,1000,500,479,21,0
3120,500,5,125,8,1.2,1000,500,479,21,0
3137,500,5,125,10,0.2,1000,500,479,21,0
3155,500,5,130,0,1.6,1000,500,479,21,0
3167,500,5,130,1,1.8,1000,500,479,21,0
3168,500,5,130,1,2,1000,500,479,21,0
3177,500,5,130,2,1.6,1000,500,479,21,0
3182,500,5,130,3,0.4,1000,500,479,21,0
3188,500,5,130,3,1.6,1000,500,479,21,0
3205,500,5,130,5,0.6,1000,500,479,21,0
3212,500,5,130,5,2,1000,500,479,21,0
3220,500,5,130,6,1.4,1000,500,479,21,0
3227,500,5,130,7,0.6,1000,500,479,21,0
3239,500,5,130,8,0.8,1000,500,479,21,0
3244,500,5,130,8,1.8,1000,500,479,21,0
3249,500,5,130,9,0.6,1000,500,479,21,0
3252,500,5,130,9,1.2,1000,500,479,21,0
3253,500,5,130,9,1.4,1000,500,479,21,0
3273,500,5,135,0,1,1000,500,479,21,0
3287,500,5,135,1,1.6,1000,500,479,21,0
3307,500,5,135,3,1.2,1000,500,479,21,0
3316,500,5,135,4,0.8,1000,500,479,21,0
3320,500,5,135,4,1.6,1000,500,479,21,0
3344,500,5,135,6,2,1000,500,479,21,0
3350,500,5,135,7,1,1000,500,479,21,0
3369,500,5,135,9,0.4,1000,500,479,21,0
3374,500,5,135,9,1.4,1000,500,479,21,0
3393,500,5,140,0,0.8,1000,500,479,21,0
3432,500,5,140,3,2,1000,500,479,21,0
3441,500,5,140,4,1.6,1000,500,479,21,0
3450,500,5,140,5,1.2,1000,500,479,21,0
3459,500,5,140,6,0.8,1000,500,479,21,0
3462,500,5,140,6,1.4,1000,500,479,21,0
3470,500,5,140,7,0.8,1000,500,479,21,0
3492,500,5,140,9,0.8,1000,500,479,21,0
3518,500,5,145,0,1.6,1000,500,479,21,0
3535,500,5,145,2,0.6,1000,500,479,21,0
3537,500,5,145,2,1,1000,500,479,21,0
3541,500,5,145,2,1.8,1000,500,479,21,0
3559,500,5,145,4,1,1000,500,479,21,0
3571,500,5,145,5,1.2,1000,500,479,21,0
3585,500,5,145,6,1.8,1000,500,479,21,0
3586,500,5,145,6,2,1000,500,479,21,0
3590,500,5,145,7,0.6,1000,500,479,21,0
3601,500,5,145,8,0.6,1000,500,479,21,0
3602,500,5,145,8,0.8,1000,500,479,21,0
3603,500,5,145,8,1,1000,500,479,21,0
3605,500,5,145,8,1.4,1000,500,479,21,0
3622,500,5,145,10,0.4,1000,500,479,21,0
3636,500,5,150,0,1,1000,500,479,21,0
3648,500,5,150,1,1.2,1000,500,479,21,0
3650,500,5,150,1,1.6,1000,500,479,21,0
3656,500,5,150,2,0.6,1000,500,479,21,0
3657,500,5,150,2,0.8,1000,500,479,21,0
3662,500,5,150,2,1.8,1000,500,479,21,0
3671,500,5,150,3,1.4,1000,500,479,21,0
3672,500,5,150,3,1.6,1000,500,479,21,0
3680,500,5,150,4,1,1000,500,479,21,0
3695,500,5,150,5,1.8,1000,500,479,21,0
3701,500,5,150,6,0.8,1000,500,479,21,0
3712,500,5,150,7,0.8,1000,500,479,21,0
3726,500,5,150,8,1.4,1000,500,479,21,0
3743,500,5,150,10,0.4,1000,500,479,21,0
3746,500,5,150,10,1,1000,500,479,21,0
3756,500,5,155,0,0.8,1000,500,479,21,0
3768,500,5,155,1,1,1000,500,479,21,0
3770,500,5,155,1,1.4,1000,500,479,21,0
3782,500,5,155,2,1.6,1000,500,479,21,0
3793,500,5,155,3,1.6,1000,500,479,21,0
3798,500,5,155,4,0.4,1000,500,479,21,0
3799,500,5,155,4,0.6,1000,500,479,21,0
3811,500,5,155,5,0.8,1000,500,479,21,0
3823,500,5,155,6,1,1000,500,479,21,0
3827,500,5,155,6,1.8,1000,500,479,21,0
3837,500,5,155,7,1.6,1000,500,479,21,0
3839,500,5,155,7,2,1000,500,479,21,0
3842,500,5,155,8,0.4,1000,500,479,21,0
3878,500,5,160,0,1,1000,500,479,21,0
3887,500,5,160,1,0.6,1000,500,479,21,0
3891,500,5,160,1,1.4,1000,500,479,21,0
3901,500,5,160,2,1.2,1000,500,479,21,0
3902,500,5,160,2,1.4,1000,500,479,21,0
3913,500,5,160,3,1.4,1000,500,479,21,0
3923,500,5,160,4,1.2,1000,500,479,21,0
3927,500,5,160,4,2,1000,500,479,21,0
3937,500,5,160,5,1.8,1000,500,479,21,0
3947,500,5,160,6,1.6,1000,500,479,21,0
3957,500,5,160,7,1.4,1000,500,479,21,0
3965,500,5,160,8,0.8,1000,500,479,21,0
3971,500,5,160,8,2,1000,500,479,21,0
3976,500,5,160,9,0.8,1000,500,479,21,0
3974,500,5,160,9,0.4,1000,500,479,21,0
3975,500,5,160,9,0.6,1000,500,479,21,0
4001,500,5,165,0,1.4,1000,500,479,21,0
4000,500,5,165,0,1.2,1000,500,479,21,0
4003,500,5,165,0,1.8,1000,500,479,21,0
4002,500,5,165,0,1.6,1000,500,479,21,0
4009,500,5,165,1,0.8,1000,500,479,21,0
4023,500,5,165,2,1.4,1000,500,479,21,0
4033,500,5,165,3,1.2,1000,500,479,21,0
4031,500,5,165,3,0.8,1000,500,479,21,0
4042,500,5,165,4,0.8,1000,500,479,21,0
4043,500,5,165,4,1,1000,500,479,21,0
4046,500,5,165,4,1.6,1000,500,479,21,0
4055,500,5,165,5,1.2,1000,500,479,21,0
4081,500,5,165,7,2,1000,500,479,21,0
4085,500,5,165,8,0.6,1000,500,479,21,0
4090,500,5,165,8,1.6,1000,500,479,21,0
4121,500,5,170,0,1.2,1000,500,479,21,0
4123,500,5,170,0,1.6,1000,500,479,21,0
4132,500,5,170,1,1.2,1000,500,479,21,0
4134,500,5,170,1,1.6,1000,500,479,21,0
4140,500,5,170,2,0.6,1000,500,479,21,0
4151,500,5,170,3,0.6,1000,500,479,21,0
4152,500,5,170,3,0.8,1000,500,479,21,0
4153,500,5,170,3,1,1000,500,479,21,0
4169,500,5,170,4,2,1000,500,479,21,0
4178,500,5,170,5,1.6,1000,500,479,21,0
4179,500,5,170,5,1.8,1000,500,479,21,0
4188,500,5,170,6,1.4,1000,500,479,21,0
4197,500,5,170,7,1,1000,500,479,21,0
4206,500,5,170,8,0.6,1000,500,479,21,0
4209,500,5,170,8,1.2,1000,500,479,21,0
4219,500,5,170,9,1,1000,500,479,21,0
4220,500,5,170,9,1.2,1000,500,479,21,0
4228,500,5,170,10,0.6,1000,500,479,21,0
4227,500,5,170,10,0.4,1000,500,479,21,0
4241,500,5,175,0,1,1000,500,479,21,0
4251,500,5,175,1,0.8,1000,500,479,21,0
4261,500,5,175,2,0.6,1000,500,479,21,0
4276,500,5,175,3,1.4,1000,500,479,21,0
4278,500,5,175,3,1.8,1000,500,479,21,0
4288,500,5,175,4,1.6,1000,500,479,21,0
4300,500,5,175,5,1.8,1000,500,479,21,0
4305,500,5,175,6,0.6,1000,500,479,21,0
4318,500,5,175,7,1,1000,500,479,21,0
4329,500,5,175,8,1,1000,500,479,21,0
4331,500,5,175,8,1.4,1000,500,479,21,0
4342,500,5,175,9,1.4,1000,500,479,21,0
4359,500,5,180,0,0.4,1000,500,479,21,0
4364,500,5,180,0,1.4,1000,500,479,21,0
4371,500,5,180,1,0.6,1000,500,479,21,0
4375,500,5,180,1,1.4,1000,500,479,21,0
4396,500,5,180,3,1.2,1000,500,479,21,0
4400,500,5,180,3,2,1000,500,479,21,0
4406,500,5,180,4,1,1000,500,479,21,0
4408,500,5,180,4,1.4,1000,500,479,21,0
4422,500,5,180,5,2,1000,500,479,21,0
4440,500,5,180,7,1.2,1000,500,479,21,0
4438,500,5,180,7,0.8,1000,500,479,21,0
4442,500,5,180,7,1.6,1000,500,479,21,0
4449,500,5,180,8,0.8,1000,500,479,21,0
4452,500,5,180,8,1.4,1000,500,479,21,0
4458,500,5,180,9,0.4,1000,500,479,21,0
4459,500,5,180,9,0.6,1000,500,479,21,0
4468,500,5,180,10,0.2,1000,500,479,21,0
4481,500,5,185,0,0.6,1000,500,479,21,0
4483,500,5,185,0,1,1000,500,479,21,0
4487,500,5,185,0,1.8,1000,500,479,21,0
4496,500,5,185,1,1.4,1000,500,479,21,0
4495,500,5,185,1,1.2,1000,500,479,21,0
4505,500,5,185,2,1,1000,500,479,21,0
4524,500,5,185,4,0.4,1000,500,479,21,0
4525,500,5,185,4,0.6,1000,500,479,21,0
4527,500,5,185,4,1,1000,500,479,21,0
4537,500,5,185,5,0.8,1000,500,479,21,0
4540,500,5,185,5,1.4,1000,500,479,21,0
4539,500,5,185,5,1.2,1000,500,479,21,0
4552,500,5,185,6,1.6,1000,500,479,21,0
4553,500,5,185,6,1.8,1000,500,479,21,0
4551,500,5,185,6,1.4,1000,500,479,21,0
4563,500,5,185,7,1.6,1000,500,479,21,0
4570,500,5,185,8,0.8,1000,500,479,21,0
4576,500,5,185,8,2,1000,500,479,21,0
4579,500,5,185,9,0.4,1000,500,479,21,0
4581,500,5,185,9,0.8,1000,500,479,21,0
4582,500,5,185,9,1,1000,500,479,21,0
4593,500,5,185,10,1,1000,500,479,21,0
4604,500,5,190,0,1,1000,500,479,21,0
4617,500,5,190,1,1.4,1000,500,479,21,0
4620,500,5,190,1,2,1000,500,479,21,0
4625,500,5,190,2,0.8,1000,500,479,21,0
4630,500,5,190,2,1.8,1000,500,479,21,0
4634,500,5,190,3,0.4,1000,500,479,21,0
4641,500,5,190,3,1.8,1000,500,479,21,0
4647,500,5,190,4,0.8,1000,500,479,21,0
4651,500,5,190,4,1.6,1000,500,479,21,0
4652,500,5,190,4,1.8,1000,500,479,21,0
4663,500,5,190,5,1.8,1000,500,479,21,0
4670,500,5,190,6,1,1000,500,479,21,0
4678,500,5,190,7,0.4,1000,500,479,21,0
4685,500,5,190,7,1.8,1000,500,479,21,0
4681,500,5,190,7,1,1000,500,479,21,0
4684,500,5,190,7,1.6,1000,500,479,21,0
4686,500,5,190,7,2,1000,500,479,21,0
4739,500,5,195,1,1.6,1000,500,479,21,0
4746,500,5,195,2,0.8,1000,500,479,21,0
4748,500,5,195,2,1.2,1000,500,479,21,0
4760,500,5,195,3,1.4,1000,500,479,21,0
4768,500,5,195,4,0.8,1000,500,479,21,0
4769,500,5,195,4,1,1000,500,479,21,0
4770,500,5,195,4,1.2,1000,500,479,21,0
4771,500,5,195,4,1.4,1000,500,479,21,0
4779,500,5,195,5,0.8,1000,500,479,21,0
4778,500,5,195,5,0.6,1000,500,479,21,0
4792,500,5,195,6,1.2,1000,500,479,21,0
4801,500,5,195,7,0.8,1000,500,479,21,0
4812,500,5,195,8,0.8,1000,500,479,21,0
4823,500,5,195,9,0.8,1000,500,479,21,0
4825,500,5,195,9,1.2,1000,500,479,21,0
4884,500,5,200,3,2,1000,500,479,21,0
4890,500,5,200,4,1,1000,500,479,21,0
4891,500,5,200,4,1.2,1000,500,479,21,0
4900,500,5,200,5,0.8,1000,500,479,21,0
4911,500,5,200,6,0.8,1000,500,479,21,0
4912,500,5,200,6,1,1000,500,479,21,0
4917,500,5,200,6,2,1000,500,479,21,0
4924,500,5,200,7,1.2,1000,500,479,21,0
4933,500,5,200,8,0.8,1000,500,479,21,0
4937,500,5,200,8,1.6,1000,500,479,21,0
4938,500,5,200,8,1.8,1000,500,479,21,0
77,500,5,0,6,2,1000,500,480,20,0
98,500,5,0,8,1.8,1000,500,480,20,0
105,500,5,0,9,1,1000,500,480,20,0
219,500,5,5,8,1.8,1000,500,480,20,0
341,500,5,10,8,2,1000,500,480,20,0
361,500,5,10,10,1.6,1000,500,480,20,0
601,500,5,20,10,1.2,1000,500,480,20,0
638,500,5,25,2,2,1000,500,480,20,0
656,500,5,25,4,1.2,1000,500,480,20,0
669,500,5,25,5,1.6,1000,500,480,20,0
712,500,5,25,9,1.4,1000,500,480,20,0
726,500,5,25,10,2,1000,500,480,20,0
823,500,5,30,8,1.6,1000,500,480,20,0
844,500,5,30,10,1.4,1000,500,480,20,0
890,500,5,35,3,1.8,1000,500,480,20,0
888,500,5,35,3,1.4,1000,500,480,20,0
891,500,5,35,3,2,1000,500,480,20,0
912,500,5,35,5,1.8,1000,500,480,20,0
924,500,5,35,6,2,1000,500,480,20,0
934,500,5,35,7,1.8,1000,500,480,20,0
953,500,5,35,9,1.2,1000,500,480,20,0
979,500,5,40,0,2,1000,500,480,20,0
989,500,5,40,1,1.8,1000,500,480,20,0
1022,500,5,40,4,1.8,1000,500,480,20,0
1034,500,5,40,5,2,1000,500,480,20,0
1039,500,5,40,6,0.8,1000,500,480,20,0
1043,500,5,40,6,1.6,1000,500,480,20,0
1055,500,5,40,7,1.8,1000,500,480,20,0
1076,500,5,40,9,1.6,1000,500,480,20,0
1083,500,5,40,10,0.8,1000,500,480,20,0
1095,500,5,45,0,1,1000,500,480,20,0
1099,500,5,45,0,1.8,1000,500,480,20,0
1154,500,5,45,5,1.8,1000,500,480,20,0
1188,500,5,45,8,2,1000,500,480,20,0
1197,500,5,45,9,1.6,1000,500,480,20,0
1199,500,5,45,9,2,1000,500,480,20,0
1265,500,5,50,4,2,1000,500,480,20,0
1274,500,5,50,5,1.6,1000,500,480,20,0
1275,500,5,50,5,1.8,1000,500,480,20,0
1296,500,5,50,7,1.6,1000,500,480,20,0
1297,500,5,50,7,1.8,1000,500,480,20,0
1306,500,5,50,8,1.4,1000,500,480,20,0
1325,500,5,50,10,0.8,1000,500,480,20,0
1338,500,5,55,0,1.2,1000,500,480,20,0
1386,500,5,55,4,2,1000,500,480,20,0
1394,500,5,55,5,1.4,1000,500,480,20,0
1395,500,5,55,5,1.6,1000,500,480,20,0
1405,500,5,55,6,1.4,1000,500,480,20,0
1418,500,5,55,7,1.8,1000,500,480,20,0
1425,500,5,55,8,1,1000,500,480,20,0
1496,500,5,60,3,2,1000,500,480,20,0
1505,500,5,60,4,1.6,1000,500,480,20,0
1525,500,5,60,6,1.2,1000,500,480,20,0
1529,500,5,60,6,2,1000,500,480,20,0
1538,500,5,60,7,1.6,1000,500,480,20,0
1540,500,5,60,7,2,1000,500,480,20,0
1559,500,5,60,9,1.4,1000,500,480,20,0
1583,500,5,65,0,1.8,1000,500,480,20,0
1592,500,5,65,1,1.4,1000,500,480,20,0
1593,500,5,65,1,1.6,1000,500,480,20,0
1595,500,5,65,1,2,1000,500,480,20,0
1603,500,5,65,2,1.4,1000,500,480,20,0
1606,500,5,65,2,2,1000,500,480,20,0
1628,500,5,65,4,2,1000,500,480,20,0
1637,500,5,65,5,1.6,1000,500,480,20,0
1648,500,5,65,6,1.6,1000,500,480,20,0
1658,500,5,65,7,1.4,1000,500,480,20,0
1671,500,5,65,8,1.8,1000,500,480,20,0
1677,500,5,65,9,0.8,1000,500,480,20,0
1680,500,5,65,9,1.4,1000,500,480,20,0
1714,500,5,70,1,1.6,1000,500,480,20,0
1737,500,5,70,3,1.8,1000,500,480,20,0
1749,500,5,70,4,2,1000,500,480,20,0
1771,500,5,70,6,2,1000,500,480,20,0
1780,500,5,70,7,1.6,1000,500,480,20,0
1789,500,5,70,8,1.2,1000,500,480,20,0
1799,500,5,70,9,1,1000,500,480,20,0
1821,500,5,75,0,1,1000,500,480,20,0
1826,500,5,75,0,2,1000,500,480,20,0
1844,500,5,75,2,1.2,1000,500,480,20,0
1856,500,5,75,3,1.4,1000,500,480,20,0
1865,500,5,75,4,1,1000,500,480,20,0
1868,500,5,75,4,1.6,1000,500,480,20,0
1891,500,5,75,6,1.8,1000,500,480,20,0
1902,500,5,75,7,1.8,1000,500,480,20,0
1903,500,5,75,7,2,1000,500,480,20,0
1911,500,5,75,8,1.4,1000,500,480,20,0
1912,500,5,75,8,1.6,1000,500,480,20,0
1914,500,5,75,8,2,1000,500,480,20,0
1921,500,5,75,9,1.2,1000,500,480,20,0
1932,500,5,75,10,1.2,1000,500,480,20,0
1942,500,5,80,0,1,1000,500,480,20,0
1946,500,5,80,0,1.8,1000,500,480,20,0
1966,500,5,80,2,1.4,1000,500,480,20,0
1968,500,5,80,2,1.8,1000,500,480,20,0
1980,500,5,80,3,2,1000,500,480,20,0
1978,500,5,80,3,1.6,1000,500,480,20,0
1989,500,5,80,4,1.6,1000,500,480,20,0
1991,500,5,80,4,2,1000,500,480,20,0
1996,500,5,80,5,0.8,1000,500,480,20,0
2001,500,5,80,5,1.8,1000,500,480,20,0
2008,500,5,80,6,1,1000,500,480,20,0
2043,500,5,80,9,1.4,1000,500,480,20,0
2045,500,5,80,9,1.8,1000,500,480,20,0
2077,500,5,85,1,1.6,1000,500,480,20,0
2086,500,5,85,2,1.2,1000,500,480,20,0
2099,500,5,85,3,1.6,1000,500,480,20,0
2121,500,5,85,5,1.6,1000,500,480,20,0
2122,500,5,85,5,1.8,1000,500,480,20,0
2155,500,5,85,8,1.8,1000,500,480,20,0
2163,500,5,85,9,1.2,1000,500,480,20,0
2164,500,5,85,9,1.4,1000,500,480,20,0
2172,500,5,85,10,0.8,1000,500,480,20,0
2184,500,5,90,0,1,1000,500,480,20,0
2187,500,5,90,0,1.6,1000,500,480,20,0
2200,500,5,90,1,2,1000,500,480,20,0
2199,500,5,90,1,1.8,1000,500,480,20,0
2243,500,5,90,5,1.8,1000,500,480,20,0
2240,500,5,90,5,1.2,1000,500,480,20,0
2262,500,5,90,7,1.2,1000,500,480,20,0
2272,500,5,90,8,1,1000,500,480,20,0
2273,500,5,90,8,1.2,1000,500,480,20,0
2280,500,5,90,9,0.4,1000,500,480,20,0
2288,500,5,90,9,2,1000,500,480,20,0
2307,500,5,95,0,1.4,1000,500,480,20,0
2341,500,5,95,3,1.6,1000,500,480,20,0
2380,500,5,95,7,0.6,1000,500,480,20,0
2383,500,5,95,7,1.2,1000,500,480,20,0
2397,500,5,95,8,1.8,1000,500,480,20,0
2406,500,5,95,9,1.4,1000,500,480,20,0
2414,500,5,95,10,0.8,1000,500,480,20,0
2427,500,5,100,0,1.2,1000,500,480,20,0
2429,500,5,100,0,1.6,1000,500,480,20,0
2439,500,5,100,1,1.4,1000,500,480,20,0
2438,500,5,100,1,1.2,1000,500,480,20,0
2450,500,5,100,2,1.4,1000,500,480,20,0
2451,500,5,100,2,1.6,1000,500,480,20,0
2452,500,5,100,2,1.8,1000,500,480,20,0
2461,500,5,100,3,1.4,1000,500,480,20,0
2462,500,5,100,3,1.6,1000,500,480,20,0
2473,500,5,100,4,1.6,1000,500,480,20,0
2483,500,5,100,5,1.4,1000,500,480,20,0
2484,500,5,100,5,1.6,1000,500,480,20,0
2492,500,5,100,6,1,1000,500,480,20,0
2495,500,5,100,6,1.6,1000,500,480,20,0
